,x,y,v,Subtypes,colors,scatter_x,scatter_y,avg_imp,fold_00_imp,fold_01_imp,fold_02_imp,fold_03_imp,fold_04_imp,fold_05_imp,fold_06_imp,fold_07_imp,fold_08_imp,fold_09_imp
229,19,10,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_unclassified,cluster_03,#00fff6,10.102447,4.6346526,-0.24080226721170198,-0.25758963687392616,-0.23344683990464438,-0.2782361236693505,-0.20491256548219977,-0.25354437408968034,-0.22999903742743483,-0.25602849139757045,-0.2142947149224389,-0.25834466546294743,-0.22162622288682668
230,20,10,k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_mortiferum,cluster_03,#00fff6,10.738758,4.792102,-0.2570724424270938,-0.2679934987910612,-0.2511896784747616,-0.28501683425137453,-0.1850476561483097,-0.2730130561000297,-0.2564366898367379,-0.2716395870808252,-0.2378000929698884,-0.31275117615804876,-0.22983615445990127
231,0,11,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_anaerobius,cluster_05,#ee00ff,-1.294818,5.776312,-0.3330379719663124,-0.3644599169710175,-0.33102682229893843,-0.38223601471263224,-0.3134211842078407,-0.3691600205776292,-0.3422638185124028,-0.2686383776620074,-0.3182067534333157,-0.36369026558866946,-0.2772765456986705
232,1,11,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_timonensis,cluster_05,#ee00ff,-0.08369865,5.3146553,-0.31000026789056095,-0.33731517061967703,-0.31844885646787885,-0.3229126498006629,-0.29679099735879033,-0.35103905225990384,-0.32971260180615,-0.25328704438351574,-0.2996889213247267,-0.3420199225149641,-0.24878746236934018
233,2,11,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Ectothiorhodospiraceae|g__Spiribacter|s__Spiribacter_unclassified,cluster_05,#ee00ff,0.112995684,4.970858,-0.3173895833580139,-0.3464060470612681,-0.3316533444841748,-0.3449607833019386,-0.30375586566238383,-0.3669761858049575,-0.3333552830611855,-0.25616897583435394,-0.3095395244142347,-0.34870811918993494,-0.23237170476570743
234,3,11,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio_unclassified,cluster_01,#fcf500,1.3333247,4.6977496,6.097020293890337,6.810639241484581,5.309406377085194,7.367628089384111,4.469242492097411,9.667068272191665,5.814746776535035,5.834393612522061,4.628980261639593,6.637612082357101,4.43048573360662
235,4,11,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Barnesiella|s__Barnesiella_intestinihominis,cluster_05,#ee00ff,2.1372707,4.7369704,0.8748634385396427,1.0095402625903542,0.8232406140309303,0.9036269797336589,0.8159930879457301,1.1078336617042843,0.839063964081566,0.745113561187041,1.0574281832979957,0.853013352804251,0.5937807180206164
236,5,11,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis,cluster_02,#08ff00,2.3355105,4.655509,2.033948481403241,1.7616401466246554,1.470900077459564,3.378692034301165,1.9319876861078749,2.255618378545393,2.0277533394246787,2.1124071653417937,1.5584103131245821,2.512923742094257,1.3291519310084476
237,6,11,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_cellulosilyticus,cluster_03,#00fff6,2.385313,4.6864986,0.4118667614531704,0.3270425927120226,0.1737937796559785,0.9952264359184879,0.32749555695358346,0.3464469267419552,0.2036962354629412,0.2044192279978969,0.26758750561024147,0.7842837774854705,0.4886755759931267
238,7,11,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_unclassified,cluster_05,#ee00ff,2.8087544,4.857756,0.4542748698222094,0.4226694105414221,0.2315958239748876,0.4508974681080827,0.44924641010046895,0.5846043441738211,0.23867334482756847,0.502289792496116,0.860053880668149,0.6590479221073746,0.14367030122420327
239,8,11,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname|g__Burkholderiales_noname|s__Burkholderiales_bacterium_1_1_47,cluster_03,#00fff6,3.119698,4.723114,0.16418396389130993,0.37818384429821794,-0.03376142930054001,0.7055520489232795,0.06359070492824856,0.0963791824009588,0.09653766860927362,0.0982068073790319,0.2810467745885399,0.11313185063614807,-0.1570278135500588
240,9,11,k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Sphingobacterium|s__Sphingobacterium_unclassified,cluster_01,#fcf500,3.200999,4.6673675,-0.29051126524565607,-0.3282143524356785,-0.2939996905697392,-0.30744679717386997,-0.2624553193963541,-0.3294492835150617,-0.2958404028692767,-0.21565630291843113,-0.27265843405362467,-0.3531192971770505,-0.24627277234747444
241,10,11,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_intestinalis,cluster_03,#00fff6,3.7643306,4.6441245,-0.12248471593733053,-0.18501132246440552,-0.11002807358960899,-0.05521363985309605,-0.1597448402451614,-0.11404852744378852,-0.20631042317377626,-0.1574308492717501,-0.002944908328245209,-0.12111969888303988,-0.11299487612043342
242,11,11,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei,cluster_03,#00fff6,4.132905,4.471784,0.5503085858832217,0.6594802829531797,0.5309758580757562,0.7973546010223312,0.41102121273511166,0.844278257829326,0.6031458212316158,0.4221829401538126,0.5077927942092123,0.5801078212615647,0.14674626936030782
243,12,11,k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Pedobacter|s__Pedobacter_unclassified,cluster_05,#ee00ff,4.6845155,4.7929482,-0.07888450448573422,-0.03509432262099091,-0.007675108925515247,-0.11439543617343058,-0.0864894395673898,-0.11255739217391754,-0.1152682663178085,-0.11540554571010202,0.026241265391931327,-0.09741953850768739,-0.1307812602524315
244,13,11,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas|s__Comamonas_unclassified,cluster_05,#ee00ff,4.8282876,4.8162584,-0.205277080474906,-0.25677245165645524,-0.24669347497493654,-0.20730093082361614,-0.19709140395171668,-0.20646962705771013,-0.22061581390623733,-0.1668091814372548,-0.1389676418428798,-0.2506112933650368,-0.16143898573321663
245,14,11,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_lutetiensis,cluster_05,#ee00ff,5.2123513,4.7528415,-0.32101294722441,-0.35788878121576684,-0.308218908845089,-0.35510476560499277,-0.303923486986027,-0.3566935575553582,-0.3444808194069481,-0.26581297636561324,-0.30192631421454125,-0.3476712096756986,-0.26840865237406486
246,15,11,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_saphenum,cluster_05,#ee00ff,5.218791,4.7734227,-0.32303178892969003,-0.35716051657882775,-0.3132977933908711,-0.3641489307306962,-0.30706346655107264,-0.35103137318431166,-0.3444808194069481,-0.2639589970789735,-0.3052545790169242,-0.35250285161895845,-0.27141856173931694
247,16,11,k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Naumovozyma|s__Naumovozyma_unclassified,cluster_03,#00fff6,6.8336644,4.8847623,-0.27992525431130943,-0.303497444994269,-0.27501737978953517,-0.31654813915962826,-0.2821060208958131,-0.2868093780127703,-0.2754011351951419,-0.2577065124085782,-0.23835638002763843,-0.3354890742802303,-0.22832107834948948
248,17,11,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_odontolyticus,cluster_03,#00fff6,7.7290144,4.3047748,-0.33382929885722484,-0.3661030996112579,-0.330794110746686,-0.38263336200371584,-0.3147742548293086,-0.3699744693457162,-0.3437407232457735,-0.27134292479207733,-0.3184594181214517,-0.3622063230980455,-0.278264302778216
249,18,11,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Lautropia|s__Lautropia_mirabilis,cluster_03,#00fff6,7.8554816,4.251424,-0.3173965352396857,-0.34779807285057224,-0.31358469943499667,-0.35782086492673293,-0.29654473061593534,-0.3503068141658567,-0.321787873077706,-0.272205626385385,-0.2947834094607803,-0.3470139295596779,-0.2721193319192134
250,19,11,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_unclassified,cluster_03,#00fff6,10.4746895,4.7698717,-0.27248192211616096,-0.25870584017915915,-0.27354827668637133,-0.29843698618806996,-0.22360684438398837,-0.29365649717612574,-0.28208921731920805,-0.2716395870808252,-0.24586109850917698,-0.33122565633779244,-0.24604921730089205
251,20,11,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_johnsonii,cluster_03,#00fff6,10.660099,4.8027706,-0.24993664890368636,-0.2516193839472945,-0.2575782622371203,-0.264877922254055,-0.21816585662316942,-0.26226407378354255,-0.23513975285412891,-0.2716395870808252,-0.23053767036123646,-0.2835291317918159,-0.2240148481036754
252,0,12,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Proteus|s__Proteus_mirabilis,cluster_05,#ee00ff,-1.418957,5.8626723,-0.3259963203367421,-0.36138855466095293,-0.3176959606723343,-0.37288603740273557,-0.31042071482043027,-0.35896195785919527,-0.3332526262638499,-0.2637367962259988,-0.3089794053700963,-0.3548145461219325,-0.27782660396989506
253,1,12,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis|g__Parvimonas|s__Parvimonas_unclassified,cluster_05,#ee00ff,-0.33720532,5.7994833,-0.2948381406757679,-0.29501458679632375,-0.29121846441338833,-0.34433506940980513,-0.2963225923844165,-0.3100972810984781,-0.28168317846168317,-0.2320819972487313,-0.29962637990927454,-0.33638628309879914,-0.2616155739367791
254,2,12,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium_freudenreichii,cluster_05,#ee00ff,0.08658139,5.6940026,-0.27593669542666543,-0.3132043374264938,-0.3239408259223228,-0.13492605373958486,-0.2576667791451067,-0.3219067433645767,-0.30195293779201654,-0.24037624057825327,-0.2961625380837739,-0.3302558170707357,-0.23897468114378986
255,3,12,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Adlercreutzia|s__Adlercreutzia_equolifaciens,cluster_01,#fcf500,1.483645,4.7917542,0.01706169185320887,0.10328574489339756,0.135371395298341,0.09451774720139276,-0.0045091942564737105,0.039108749805341625,0.020247556577269867,-0.012603173494559479,-0.019068076410106796,-0.030046463622470796,-0.15568736746004333
256,4,12,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter|s__Odoribacter_splanchnicus,cluster_01,#fcf500,2.2074084,4.7832656,1.8558122495646223,1.6932357699627045,1.6590979272003314,2.683135513826626,1.2879452531413516,1.942015921775365,1.7644450372699427,1.5886664305102314,2.2492888792920493,1.95501828526551,1.7352734774021084
257,5,12,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_AP11,cluster_05,#ee00ff,2.2915478,4.9579425,-0.0157213149323452,0.08110995856059143,-0.043855431715027135,-0.0538689512512842,-0.07577243798336573,0.013175652303507873,-0.11133596296234292,0.005977043270328865,0.06239398679372529,-0.03348087022058202,-0.0015561361190034497
258,6,12,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_onderdonkii,cluster_04,#0010ff,2.4268544,4.718004,1.296483823979599,0.5321777072865341,1.029339372443985,1.96424234330852,1.6673131616169405,1.418148282530383,0.9717792220887286,1.93195030931039,1.0724033976280278,1.3421457050089205,1.0353387385735604
259,7,12,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis,cluster_01,#fcf500,2.6152158,4.997882,2.3387139035281264,1.886025653974853,1.8430082684439901,3.657534068571463,2.8513711246199147,2.769435531689403,1.9430588989099797,1.4989335184942234,4.171765085515995,1.732033114278076,1.0339737707833707
260,8,12,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_excrementihominis,cluster_03,#00fff6,3.17291,4.766952,-0.12712365689899535,-0.1970187638635338,-0.10589881859527396,-0.08142976342588491,-0.1122381549606898,-0.1696016107266729,-0.13004145722122565,-0.09399719411396933,-0.07873179467412718,-0.18070788294913476,-0.1215711284594411
261,9,12,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_nordii,cluster_03,#00fff6,3.3803663,4.9203806,-0.27001980051555335,-0.32487448585034867,-0.26456433043685806,-0.317071369230621,-0.2768038618189683,-0.2787760986808731,-0.28013018214822855,-0.20906725268161594,-0.18706514176010416,-0.2924209889283181,-0.2694242936195976
262,10,12,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_fructivorans,cluster_03,#00fff6,3.5177653,4.902166,-0.3345814129306568,-0.3678171048764068,-0.3312132827842323,-0.3833770640548736,-0.3154416590676861,-0.3705378866560392,-0.3444058706336059,-0.2716395870808252,-0.31852219684022803,-0.3646269977111839,-0.27823247960148756
263,11,12,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_unclassified,cluster_03,#00fff6,3.781812,4.804934,-0.04587143362225678,-0.06793972702041644,-0.13017944165239967,0.018632637959460827,-0.10737867920785278,-0.03183027751702384,-0.06031577002307237,-0.035934993826637944,-0.08018609475581233,0.03300497901406604,0.0034130308071207258
264,12,12,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_salyersiae,cluster_05,#ee00ff,4.406495,5.070972,-0.13269147829488565,-0.06355096255558224,-0.15514040054249234,-0.09137124965501131,-0.1893650162685851,-0.13812268556212273,-0.08504037444235335,-0.10713823096436159,-0.14809315363214534,-0.11436243305567985,-0.23473027627052245
265,13,12,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_clarus,cluster_05,#ee00ff,4.5693994,5.1069827,-0.22518284790804236,-0.23414267618154747,-0.23017148900436638,-0.2597886271966601,-0.23088227827452493,-0.24428855947389871,-0.18982138055944903,-0.1785955827664051,-0.2264977721648731,-0.21546545999066277,-0.2421746534680354
266,14,12,k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Eubacterium_dolichum,cluster_05,#ee00ff,5.24075,4.8756766,-0.30832682090220687,-0.3483577953624046,-0.29419770279187984,-0.32433808442346806,-0.2843034324095938,-0.3380310174075868,-0.337879125696339,-0.260096429646959,-0.31032637589571566,-0.3245930276569149,-0.26114521773120675
267,15,12,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_sp_HPA0509,cluster_05,#ee00ff,5.2442536,4.800745,-0.3203364816492102,-0.3590970300258549,-0.31141224310097787,-0.3535766619272561,-0.30124087647890807,-0.3515231187090587,-0.3444808194069481,-0.26158998301089664,-0.3075492395403224,-0.3482810383792969,-0.26461380591258277
268,16,12,k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Eubacterium_cylindroides,cluster_03,#00fff6,6.638435,4.9666066,-0.24085816835593327,-0.25304418531253264,-0.2309815326944524,-0.27135302310480963,-0.25135224787387533,-0.2554245108580165,-0.22169911888383692,-0.19410351084336253,-0.22407275828912032,-0.2725147749009444,-0.2340360207983819
269,17,12,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_cristatus,cluster_03,#00fff6,6.9710445,4.8016963,-0.2967811920691222,-0.3290263855937672,-0.27143564720631275,-0.3537847012879956,-0.2844105449902442,-0.3264055810314689,-0.3244513576253922,-0.24231478751688054,-0.2826117010526786,-0.341994270157434,-0.2113769442290475
270,18,12,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mitis_oralis_pneumoniae,cluster_04,#0010ff,8.20811,4.2776933,-0.13908196957150482,-0.11003872133208037,-0.13298533738839732,-0.16810059446815842,-0.14976353301612927,-0.15007039379354553,-0.0019099428947098624,-0.20697186780018376,-0.12302682778807612,-0.10058704483291603,-0.24736543240085165
271,19,12,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halomonas|s__Halomonas_unclassified,cluster_03,#00fff6,10.479964,4.827919,-0.23938211842252116,-0.23059373194879043,-0.23873953242070242,-0.25914638721222466,-0.17837676445649608,-0.2449109366240753,-0.24319803731758308,-0.2716395870808252,-0.1918861932489356,-0.298846581965512,-0.2364834319500667
272,20,12,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_helveticus,cluster_03,#00fff6,10.551153,4.8243036,-0.251599760559948,-0.24570019692614062,-0.25204755988310806,-0.27747680049627876,-0.23410378891362896,-0.2510650128526073,-0.21175156085770225,-0.2716395870808252,-0.24155861268273893,-0.3057891985360596,-0.2248652873703899
273,0,13,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis|g__Anaerococcus|s__Anaerococcus_vaginalis,cluster_05,#ee00ff,-1.4471215,5.904967,-0.33440828520589255,-0.36768694312357547,-0.3316652437374784,-0.38313341118499594,-0.31428922969918427,-0.3707647872705902,-0.34409286262405203,-0.2710658531259011,-0.3185480177234832,-0.3648157474681318,-0.2780207561015328
274,1,13,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_asaccharolytica,cluster_05,#ee00ff,-1.2463857,5.8881035,0.08921984001809466,0.03412522719023267,0.069387354386299,0.011070014096709215,-0.08501143954758791,0.24545300371752019,0.4087781914631392,-0.26908597256864725,0.04387456263548233,0.3181032219003832,0.11550423690741596
275,2,13,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname|g__Gemella|s__Gemella_morbillorum,cluster_05,#ee00ff,0.32781628,5.800248,-0.3025811657444614,-0.32910442967350134,-0.2797097259980735,-0.35060566718442965,-0.3084808373633651,-0.33255209783618833,-0.32567596832436185,-0.2340629248985224,-0.2951748336912326,-0.3382993952775816,-0.23214577719735763
276,3,13,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_callidus,cluster_01,#fcf500,0.78742325,5.561011,0.1981592055876524,0.19927655382278117,0.15235054625577488,0.5558427500548022,0.03676395421550726,0.05051747972158599,0.006402158070938764,0.12209392035367286,0.4015788962217426,0.012483289871989909,0.44428250728772833
277,4,13,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus,cluster_01,#fcf500,2.0984797,4.997225,0.9880331783731648,1.14302363546263,0.6622147148518669,1.6403264237822552,1.241127880875777,1.0861373395529292,0.8322043795027393,0.6630941294912909,1.1654414099326262,0.9497069153286316,0.4970549549509004
278,5,13,k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_wadsworthia,cluster_05,#ee00ff,2.4377263,5.245087,0.043532238594442926,0.09495768566295078,-0.011652179744491719,0.08253222882674603,-0.004607434971951226,0.07897505448424927,0.01357957666473023,0.07795441526797227,0.07059132633970289,0.03328522291284277,-0.0002935094983220282
279,6,13,k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_unclassified,cluster_05,#ee00ff,2.489871,5.1973815,0.6496896466140305,0.625800924244664,0.5271587718808082,0.8963344009198644,0.5085397008478958,1.0331342275918778,0.4436751425492792,0.3316085557932129,0.6012534176770942,0.6930758478132147,0.8363154768223938
280,7,13,k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_desulfuricans,cluster_01,#fcf500,2.8478558,5.206178,0.199209296560285,0.13646543469199318,0.18837232387069916,0.1923017467875225,0.38747443857422403,0.11705295128050272,0.08108797664740171,0.22174670085981968,0.4703067989856125,0.2046218024519995,-0.007337208546925041
281,8,13,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_influenzae,cluster_05,#ee00ff,3.0960813,5.240177,-0.15266322074099828,-0.15240008022575705,-0.3316652437374784,-0.021172660590061107,-0.16607319679607496,-0.06592690748538765,-0.0774211701120591,-0.18965528006299456,-0.0701615409074382,-0.2007128633317809,-0.251443264160951
282,9,13,k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_5_2_54FAA,cluster_05,#ee00ff,3.3403032,5.427958,-0.11372290486825812,-0.1375642815283349,-0.16407672665518672,-0.2039233401731451,-0.17329093355780775,-0.1516994134187982,-0.31427138188786913,-0.10916826635793402,-0.00836369954837849,-0.09327512921200336,0.21840412365687667
283,10,13,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_unclassified,cluster_03,#00fff6,3.734132,5.3950114,1.1073918061343824,0.8920889895373721,0.802259524403427,1.372271410068706,0.63979597287148,0.9767159391546641,1.4181932754742972,0.6126142812542894,1.4933105279676668,1.825104610913661,1.0415635296982608
284,11,13,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus,cluster_03,#00fff6,3.9350657,5.228018,0.6217304836524117,0.7692637507388206,0.577624944900567,0.6432056277720885,0.5148620671995016,0.9530095281521201,0.6040243462035495,0.3635627015895954,0.8545014718767561,0.6562023213309045,0.2810480767602133
285,12,13,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter|s__Odoribacter_unclassified,cluster_05,#ee00ff,4.489665,5.2578263,-0.28776272947307024,-0.30251996493822814,-0.2753158019169111,-0.33689259448453707,-0.28426436874146754,-0.31608329851232597,-0.30891896604575664,-0.24234583319581032,-0.2729177983873008,-0.3016252183312625,-0.23674345017710224
286,13,13,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_gastricus,cluster_05,#ee00ff,4.5135493,5.2327147,-0.3337955884062245,-0.36289899772549483,-0.3321812217804942,-0.37969507567040334,-0.3153785916240827,-0.370612547444315,-0.3435284964283942,-0.2730923943931399,-0.3191353306034861,-0.36316979872073274,-0.2782634296717019
287,14,13,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_unclassified,cluster_05,#ee00ff,5.3806973,5.1940217,-0.30506541996280545,-0.34713894418247965,-0.2993092900844144,-0.31815260029017406,-0.2900186795600683,-0.333221773956869,-0.3360629893393972,-0.2550103529464637,-0.28104304106980316,-0.3390162728272484,-0.2516802553711369
288,15,13,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_sp_20_3,cluster_04,#0010ff,5.9022336,5.1384735,-0.33473386636029356,-0.36800383910316364,-0.3316685490334094,-0.3834238496623693,-0.3150962918157371,-0.37098354976524456,-0.34448390102350007,-0.2716408850975388,-0.3187376058266045,-0.3650363621795653,-0.27826383009580274
289,16,13,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_unclassified,cluster_04,#0010ff,5.969081,5.163555,-0.30608949738619967,-0.3355803812592682,-0.297876726529546,-0.3352882720562863,-0.28639895898484824,-0.337943246852442,-0.3140772283600605,-0.23871764196292003,-0.29817958779823805,-0.36564572546938917,-0.2511872045889982
290,17,13,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_curvatus,cluster_03,#00fff6,6.8989787,5.028735,-0.29375172940365024,-0.32555950755587104,-0.279574244826003,-0.3253354292141146,-0.28238124796402114,-0.3043354942260467,-0.28041338363749685,-0.2632865904134653,-0.28911408557314655,-0.33767916243357776,-0.24983814819275935
291,18,13,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_sakei,cluster_03,#00fff6,6.97839,4.938978,-0.32544413829551677,-0.3658757319662887,-0.30934118470733146,-0.37053340995334394,-0.3104758103421625,-0.3597957787339614,-0.3338655133749567,-0.2650252944781029,-0.308413207725662,-0.3619579164168123,-0.26915753525654595
292,19,13,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_crispatus,cluster_03,#00fff6,10.55137,4.8501434,-0.2619202503692465,-0.24384375964644278,-0.24922304813292986,-0.3099610486668318,-0.2244592363478998,-0.2845913999567288,-0.24536992670537922,-0.2719868688166286,-0.23959313059696727,-0.3124916154310842,-0.23768246939157284
293,20,13,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Candidatus_Moranella|s__Candidatus_Moranella_endobia,cluster_03,#00fff6,10.574555,4.8412776,-0.2562412208422609,-0.26036292155103147,-0.23981072111384172,-0.281386521665282,-0.22427483538094548,-0.2714937501593961,-0.2534778646418476,-0.2716395870808252,-0.21982431539303518,-0.295369085827118,-0.24477260560928626
